noise_th noise noise_db xNN vNN  xNN+SR vNN+SR xNN+sym vNN+sym xNN+sym+SR vNN+sym+SR xparam vparam
25.11886432 24.82718680 12.00000000 0.11025983 0.12371035 0.05814506 0.12371035 0.01206348 0.01122045 0.00949740 0.01088590 0.01826245 0.01412112
25.11886432 24.44274922 12.00000000 0.11969037 0.04772784 0.08720928 0.04772784 0.01700255 0.01320359 0.02926384 0.01561572 0.00938660 0.00530116
25.11886432 24.44274922 12.00000000 0.07901050 0.02665212 0.06255169 0.02665212 0.01963607 0.01384638 0.02529540 0.01571652 0.00387067 0.00230976
25.11886432 24.44274922 12.00000000 0.09625450 0.03682571 0.05554060 0.03682571 0.01247495 0.01055614 0.02015554 0.01198990 0.00559046 0.00286121
25.11886432 24.44274922 12.00000000 0.07304932 0.05296583 0.05615775 0.05296583 0.02484945 0.02327131 0.03412797 0.02903882 0.00629477 0.00566542
25.11886432 24.44274922 12.00000000 0.06783982 0.04627828 0.04912204 0.04627828 0.02789952 0.02032333 0.02475912 0.01870246 0.00583816 0.00541455
25.11886432 24.44274922 12.00000000 0.07245494 0.06259225 0.05408565 0.06259225 0.02627808 0.01541119 0.01074873 0.00988265 0.00723108 0.00675050
25.11886432 24.44274922 12.00000000 0.06965345 0.03087801 0.04729293 0.03087801 0.01799466 0.01581581 0.02187440 0.01458165 0.00439564 0.00391113
25.11886432 24.44274922 12.00000000 0.12092920 0.07092467 0.05032882 0.07092467 0.02357305 0.01168436 0.01544116 0.01149535 0.01018839 0.00467073
25.11886432 24.44274922 12.00000000 0.05355373 0.02755989 0.05997428 0.02755989 0.01896432 0.01465078 0.02406579 0.01636084 0.00474266 0.00281619
25.11886432 24.44274922 12.00000000 0.07761171 0.06191914 0.05052317 0.06191914 0.03372115 0.01930858 0.01532534 0.01256193 0.00619450 0.00495856
25.11886432 25.19379975 12.00000000 0.11381257 0.06285489 0.11310965 0.06285489 0.03845014 0.01668163 0.02078154 0.01394100 0.00875939 0.00572415
25.11886432 25.19379975 12.00000000 0.05398843 0.02799653 0.04596979 0.02799653 0.01714165 0.01550362 0.02672632 0.01585930 0.01419910 0.00893087
25.11886432 25.19379975 12.00000000 0.17105395 0.04264998 0.10531333 0.04264998 0.04144099 0.01956836 0.01543218 0.01017030 0.01029102 0.00560246
25.11886432 25.19379975 12.00000000 0.09384294 0.05441922 0.06414782 0.05441922 0.01821455 0.01718518 0.01877008 0.01734579 0.01770606 0.01454663
25.11886432 25.19379975 12.00000000 0.10589350 0.05764535 0.06756883 0.05764535 0.01668565 0.01876936 0.01127953 0.01322552 0.01075234 0.01020750
25.11886432 25.19379975 12.00000000 0.08153211 0.05689302 0.07649584 0.05689302 0.04541728 0.02508818 0.01676430 0.01296197 0.00879431 0.00601278
25.11886432 25.19379975 12.00000000 0.12808883 0.07912187 0.08415208 0.07912187 0.02250003 0.02426005 0.01528321 0.01610872 0.00633314 0.00667135
25.11886432 25.19379975 12.00000000 0.14621338 0.08757613 0.07473404 0.08757613 0.02703853 0.02659814 0.01048945 0.01269543 0.00458092 0.00529742
25.11886432 25.19379975 12.00000000 0.08494280 0.05427705 0.05430618 0.05427705 0.03549726 0.01860409 0.02224576 0.01273935 0.01277844 0.00750983
25.11886432 25.19379975 12.00000000 0.08613477 0.05621643 0.06324528 0.05621643 0.04350722 0.01926539 0.01464935 0.01122022 0.00902876 0.00646614
25.11886432 24.69740653 12.00000000 0.06726593 0.05955801 0.04260563 0.05955801 0.05300118 0.02765798 0.05931191 0.02953398 0.02133643 0.01137055
25.11886432 24.69740653 12.00000000 0.06630142 0.04868294 0.03624531 0.04868294 0.03701803 0.01732202 0.03878166 0.01839662 0.02223665 0.01118116
25.11886432 24.69740653 12.00000000 0.06239124 0.06391760 0.03535932 0.06391760 0.01944557 0.02027895 0.01934068 0.01985247 0.04704967 0.03949004
25.11886432 24.69740653 12.00000000 0.06975429 0.07852043 0.04266670 0.07852043 0.03531592 0.03077831 0.04270924 0.03422202 0.02636133 0.02049958
25.11886432 24.69740653 12.00000000 0.12395004 0.06074343 0.04124252 0.06074343 0.05189251 0.01902437 0.04883763 0.01758193 0.01125119 0.00587372
25.11886432 24.69740653 12.00000000 0.07259081 0.06457505 0.03877682 0.06457505 0.03778823 0.01899108 0.04114331 0.02049127 0.02422270 0.01311980
25.11886432 24.69740653 12.00000000 0.04255042 0.04581428 0.03541899 0.04581428 0.02328269 0.01641990 0.02748604 0.01880124 0.03257137 0.01883715
25.11886432 24.69740653 12.00000000 0.05641480 0.06149784 0.03550625 0.06149784 0.01836382 0.01721221 0.01940516 0.01799633 0.04106439 0.03161169
25.11886432 24.69740653 12.00000000 0.04564448 0.04936966 0.03723762 0.04936966 0.01782077 0.01947516 0.01872256 0.02143739 0.03504985 0.01988694
25.11886432 24.69740653 12.00000000 0.05689107 0.04384340 0.03590381 0.04384340 0.03389391 0.01817277 0.03404233 0.01813001 0.02329532 0.01169590
28.18382931 28.39926851 11.00000000 0.04489520 0.05372448 0.05721470 0.05372448 0.05281880 0.04755858 0.04418095 0.04008739 0.04249099 0.03898512
28.18382931 28.39926851 11.00000000 0.07210591 0.04748735 0.03170373 0.04748735 0.03216763 0.01974911 0.02405761 0.01456129 0.02287405 0.01666064
28.18382931 28.39926851 11.00000000 0.05566451 0.03851070 0.03148687 0.03851070 0.01287953 0.00999415 0.01586813 0.01073931 0.02163434 0.01472603
28.18382931 28.39926851 11.00000000 0.07225900 0.05576164 0.05885233 0.05576164 0.04855021 0.04640844 0.04355511 0.04251699 0.03813832 0.03558541
28.18382931 28.39926851 11.00000000 0.08137883 0.06191642 0.06658371 0.06191642 0.04704206 0.04185603 0.03915589 0.03656115 0.04471683 0.03797291
28.18382931 28.39926851 11.00000000 0.11543298 0.04270871 0.02199258 0.04270871 0.02265935 0.01868959 0.03424465 0.02203352 0.01327275 0.00712517
28.18382931 28.39926851 11.00000000 0.07196321 0.03074603 0.03115375 0.03074603 0.01468100 0.01202242 0.01370404 0.01230473 0.02131129 0.01402987
28.18382931 28.39926851 11.00000000 0.07489444 0.05467286 0.03255287 0.05467286 0.01284998 0.01168425 0.01972309 0.01284516 0.02297656 0.01690507
28.18382931 28.39926851 11.00000000 0.06504747 0.06076317 0.05280752 0.06076317 0.01963881 0.01870423 0.02640523 0.02170906 0.03759669 0.02870630
28.18382931 28.39926851 11.00000000 0.07869543 0.03691163 0.03012940 0.03691163 0.01741956 0.01055991 0.01183560 0.01083920 0.01988573 0.01324276
28.18382931 29.03660071 11.00000000 0.09517617 0.07828585 0.03691446 0.07828585 0.05222644 0.03513185 0.05951436 0.03855230 0.04363240 0.02758991
28.18382931 29.03660071 11.00000000 0.31899228 0.13910774 0.07156506 0.13910774 0.15618254 0.07495325 0.11185796 0.04939134 0.02068378 0.01138435
28.18382931 29.03660071 11.00000000 0.30305000 0.20851603 0.09851033 0.20851603 0.13434159 0.09475753 0.11248018 0.07703260 0.04641880 0.03289707
28.18382931 29.03660071 11.00000000 0.32788485 0.20810354 0.06863580 0.20810354 0.06285966 0.04569918 0.08862698 0.05840348 0.04853747 0.03256116
28.18382931 29.03660071 11.00000000 0.16553587 0.14063095 0.12391366 0.14063095 0.12590904 0.11238998 0.09686118 0.08575185 0.03086414 0.02660033
28.18382931 29.03660071 11.00000000 0.30120128 0.15779996 0.06512305 0.15779996 0.08736178 0.04539901 0.10731371 0.04805542 0.02464530 0.01339292
28.18382931 29.03660071 11.00000000 0.16770017 0.08487591 0.05285792 0.08487591 0.04929890 0.03717389 0.07907459 0.04134173 0.03296071 0.01985392
28.18382931 29.03660071 11.00000000 0.15453831 0.10164061 0.08764761 0.10164061 0.06622197 0.05790078 0.08418770 0.07042758 0.06179050 0.05159242
28.18382931 29.03660071 11.00000000 0.27809664 0.13649301 0.08344407 0.13649301 0.15149533 0.07839041 0.11680051 0.05715162 0.02632461 0.01456147
28.18382931 29.03660071 11.00000000 0.15951911 0.06732968 0.05650439 0.06732968 0.05371865 0.03713555 0.04916980 0.02513472 0.00943252 0.00621815
28.18382931 27.87363381 11.00000000 0.09741008 0.05065006 0.08581095 0.05065006 0.01565611 0.02267090 0.01651186 0.02280679 0.00934939 0.00958897
28.18382931 27.87363381 11.00000000 0.10778776 0.07894077 0.08553956 0.07894077 0.01819817 0.01892709 0.01829407 0.02044233 0.00577806 0.00520212
28.18382931 27.87363381 11.00000000 0.11759126 0.08429300 0.08708101 0.08429300 0.01519653 0.01880479 0.01524675 0.01892416 0.00862248 0.00652128
28.18382931 27.87363381 11.00000000 0.07639029 0.05316413 0.08288098 0.05316413 0.03779945 0.01594303 0.04224908 0.01913364 0.00528000 0.00375408
28.18382931 27.87363381 11.00000000 0.12678802 0.11735973 0.09388064 0.11735973 0.03631856 0.02252457 0.03948783 0.02378064 0.00579712 0.00468279
28.18382931 27.87363381 11.00000000 0.12840194 0.08608440 0.08788936 0.08608440 0.02325322 0.02160724 0.02441161 0.02242551 0.00331658 0.00324910
28.18382931 27.87363381 11.00000000 0.12168822 0.10116773 0.08966553 0.10116773 0.02060086 0.02509332 0.01815842 0.02364653 0.00305299 0.00337153
28.18382931 27.87363381 11.00000000 0.06352187 0.04859703 0.08775395 0.04859703 0.03906955 0.01555124 0.04488526 0.01849114 0.00510212 0.00344940
28.18382931 27.87363381 11.00000000 0.12606454 0.09571549 0.08398565 0.09571549 0.01848763 0.01745271 0.02050349 0.01887180 0.00855731 0.00620938
28.18382931 27.87363381 11.00000000 0.12022863 0.09987413 0.09155018 0.09987413 0.02975333 0.02273779 0.02915713 0.02243649 0.00565035 0.00471241
28.18382931 27.16853113 11.00000000 0.05954744 0.04026548 0.02954292 0.04026548 0.02829799 0.01998148 0.03312829 0.01997098 0.01632515 0.01066506
28.18382931 27.16853113 11.00000000 0.05361316 0.03285275 0.02865246 0.03285275 0.07621550 0.03252635 0.05338126 0.02346725 0.01129610 0.00634485
28.18382931 27.16853113 11.00000000 0.06313875 0.05122364 0.02664365 0.05122364 0.07379267 0.03526626 0.04724395 0.02469716 0.01482172 0.00899687
28.18382931 27.16853113 11.00000000 0.06766812 0.03430612 0.02178454 0.03430612 0.05429698 0.02839725 0.05055619 0.02223512 0.01125087 0.00743224
28.18382931 27.16853113 11.00000000 0.07816649 0.06168755 0.02573334 0.06168755 0.05127163 0.02680519 0.04214521 0.02365378 0.01626547 0.01055439
28.18382931 27.16853113 11.00000000 0.08504220 0.05666187 0.04236145 0.05666187 0.07455493 0.04188209 0.04490095 0.02693375 0.01753351 0.01113585
28.18382931 27.16853113 11.00000000 0.06244744 0.04795329 0.03491028 0.04795329 0.03260528 0.02791353 0.02509620 0.02410679 0.02388950 0.01749709
28.18382931 27.16853113 11.00000000 0.06663495 0.05936916 0.02678216 0.05936916 0.03653032 0.02434581 0.03663122 0.02552298 0.01899391 0.01220215
28.18382931 27.16853113 11.00000000 0.06488274 0.05709419 0.03685322 0.05709419 0.02786973 0.02839338 0.02265295 0.02496507 0.02535700 0.01991126
28.18382931 27.16853113 11.00000000 0.06576069 0.06354980 0.03115527 0.06354980 0.02411314 0.02809809 0.01827641 0.02524561 0.02755770 0.02448565
28.18382931 27.99239515 11.00000000 0.05573503 0.04881930 0.02618928 0.04881930 0.04306895 0.03630628 0.04407621 0.03318950 0.00780897 0.00539339
28.18382931 27.99239515 11.00000000 0.08720048 0.06918984 0.03272858 0.06918984 0.04870906 0.03759661 0.03309453 0.02921125 0.00770805 0.00643221
28.18382931 27.99239515 11.00000000 0.09396099 0.06211801 0.03123175 0.06211801 0.04670442 0.03160712 0.03922914 0.03266755 0.00921116 0.00628511
28.18382931 27.99239515 11.00000000 0.06872700 0.05785319 0.02572710 0.05785319 0.01980722 0.02064379 0.02252981 0.02586289 0.00700915 0.00613312
28.18382931 27.99239515 11.00000000 0.12460492 0.04676052 0.02358215 0.04676052 0.08606802 0.03214613 0.07458812 0.03506664 0.00852267 0.00521311
28.18382931 27.99239515 11.00000000 0.07315368 0.06890410 0.03726595 0.06890410 0.04014638 0.03862410 0.02226231 0.02740143 0.00649659 0.00595016
28.18382931 27.99239515 11.00000000 0.05776639 0.05904567 0.02575489 0.05904567 0.03405047 0.03577724 0.02871892 0.02988901 0.00702587 0.00584250
28.18382931 27.99239515 11.00000000 0.08708308 0.06228368 0.02870591 0.06228368 0.03682995 0.02825678 0.01986244 0.02485236 0.00522517 0.00490460
28.18382931 27.99239515 11.00000000 0.04329548 0.04677990 0.04391847 0.04677990 0.03511738 0.03785882 0.01428422 0.02121365 0.00567754 0.00610121
28.18382931 27.99239515 11.00000000 0.07441047 0.06134038 0.03722645 0.06134038 0.03488426 0.03012391 0.01932476 0.02363702 0.00639312 0.00592641
28.18382931 27.34836680 11.00000000 0.03737854 0.03498166 0.01364873 0.03498166 0.04030496 0.02900622 0.03149772 0.02938503 0.03531208 0.02289464
28.18382931 27.34836680 11.00000000 0.04438011 0.03382540 0.02572806 0.03382540 0.01816868 0.02117854 0.05680897 0.05487837 0.05240451 0.04572777
28.18382931 27.34836680 11.00000000 0.03933043 0.04351725 0.01413989 0.04351725 0.03471137 0.02011092 0.02502666 0.02005421 0.02469574 0.01490583
28.18382931 27.34836680 11.00000000 0.06048555 0.05360432 0.01354368 0.05360432 0.03910565 0.02292850 0.03073289 0.02556069 0.02809370 0.01663566
28.18382931 27.34836680 11.00000000 0.08415704 0.06382569 0.01402879 0.06382569 0.03862397 0.02136510 0.03006708 0.02646389 0.03009371 0.01887755
28.18382931 27.34836680 11.00000000 0.04573102 0.03632379 0.01641069 0.03632379 0.02856579 0.01429376 0.03364720 0.02055362 0.02087048 0.01273996
28.18382931 27.34836680 11.00000000 0.03883397 0.03302396 0.01208134 0.03302396 0.03650576 0.02099854 0.02698532 0.02322275 0.02771383 0.01648352
28.18382931 27.34836680 11.00000000 0.04918342 0.04094119 0.02396745 0.04094119 0.05129269 0.05215736 0.05545084 0.05786449 0.04929106 0.04818731
28.18382931 27.34836680 11.00000000 0.03015785 0.02402602 0.02065499 0.02402602 0.02218805 0.01892002 0.03507252 0.03293026 0.03724916 0.02394313
28.18382931 27.34836680 11.00000000 0.09282781 0.04892023 0.02904174 0.04892023 0.02919828 0.02556474 0.03326285 0.03092109 0.03676497 0.02270030
28.18382931 28.45323817 11.00000000 0.10718653 0.07679180 0.07086796 0.07679180 0.05605397 0.04361250 0.04358610 0.02825905 0.02638793 0.01990971
28.18382931 28.45323817 11.00000000 0.11974739 0.08120294 0.06615875 0.08120294 0.06585765 0.04785922 0.04155693 0.02792434 0.02528283 0.01929926
28.18382931 28.45323817 11.00000000 0.13522370 0.08021146 0.06415960 0.08021146 0.07174376 0.05172429 0.04062109 0.03233825 0.02943237 0.02299566
28.18382931 28.45323817 11.00000000 0.14787436 0.11931612 0.07930574 0.11931612 0.13884105 0.11803752 0.07488659 0.06647528 0.06227780 0.05300614
28.18382931 28.45323817 11.00000000 0.05537630 0.04759260 0.05744567 0.04759260 0.02288800 0.02296631 0.07234611 0.06798683 0.05960588 0.05547132
28.18382931 28.45323817 11.00000000 0.08981564 0.07355665 0.06568099 0.07355665 0.08126220 0.06590305 0.04905003 0.04483943 0.04500892 0.03672478
28.18382931 28.45323817 11.00000000 0.10449947 0.06825650 0.07102503 0.06825650 0.05822753 0.04516521 0.04220886 0.02714400 0.02597272 0.01961674
28.18382931 28.45323817 11.00000000 0.05734676 0.05431247 0.08193277 0.05431247 0.05917585 0.05975342 0.07180503 0.07074664 0.05885625 0.05569673
28.18382931 28.45323817 11.00000000 0.10111513 0.03950633 0.06278351 0.03950633 0.05640899 0.02783480 0.02761596 0.01841483 0.02475394 0.01518367
28.18382931 28.45323817 11.00000000 0.08908081 0.07731273 0.08606951 0.07731273 0.08324349 0.08328978 0.07858711 0.07897231 0.06157149 0.06056285
28.18382931 27.57308330 11.00000000 0.08290759 0.04126764 0.04639289 0.04126764 0.02332027 0.02034140 0.01728371 0.01282391 0.01483784 0.00984392
28.18382931 27.57308330 11.00000000 0.03142626 0.03467022 0.04804732 0.03467022 0.04636242 0.03237614 0.02364790 0.01608294 0.02938861 0.01860663
28.18382931 27.57308330 11.00000000 0.04630343 0.04282842 0.05623524 0.04282842 0.04645250 0.03304078 0.02676134 0.01795625 0.03037073 0.01965278
28.18382931 27.57308330 11.00000000 0.04115536 0.05161533 0.04612816 0.05161533 0.05127269 0.04848390 0.02939566 0.02782815 0.01211295 0.01152542
28.18382931 27.57308330 11.00000000 0.04632408 0.04773465 0.03541313 0.04773465 0.03200331 0.02705924 0.01748406 0.01286598 0.02373487 0.01468894
28.18382931 27.57308330 11.00000000 0.07240911 0.06994933 0.05554286 0.06994933 0.05609809 0.03704845 0.02695266 0.01780207 0.03394281 0.02242938
28.18382931 27.57308330 11.00000000 0.04054232 0.04781465 0.04583369 0.04781465 0.04857196 0.04963301 0.02763722 0.02827039 0.01150310 0.01163491
28.18382931 27.57308330 11.00000000 0.07505971 0.04777820 0.04914782 0.04777820 0.02298440 0.02035064 0.01561706 0.01185777 0.01495968 0.00989328
28.18382931 27.57308330 11.00000000 0.06643219 0.04178235 0.03802096 0.04178235 0.02227751 0.02256084 0.01204578 0.01401110 0.02635653 0.01875205
28.18382931 27.57308330 11.00000000 0.08364635 0.04455275 0.07534567 0.04455275 0.02524755 0.02205198 0.01976802 0.01193068 0.00729830 0.00537472
31.62277660 31.24552169 10.00000000 0.17810311 0.08500992 0.10862454 0.08500992 0.06361798 0.04506219 0.02551068 0.01886137 0.01235908 0.01032013
31.62277660 31.24552169 10.00000000 0.20157758 0.11306705 0.10086829 0.11306705 0.06159321 0.03280507 0.03697927 0.02532885 0.01155014 0.01145565
31.62277660 31.24552169 10.00000000 0.19293452 0.15562142 0.08781506 0.15562142 0.06717615 0.05019879 0.06891511 0.05198018 0.03902091 0.02774132
31.62277660 31.24552169 10.00000000 0.16835358 0.11931080 0.08768134 0.11931080 0.09893799 0.05249990 0.03185389 0.02299417 0.01546779 0.01025615
31.62277660 31.24552169 10.00000000 0.16081118 0.08261518 0.09711820 0.08261518 0.11595543 0.06855697 0.04406374 0.02994970 0.01951807 0.01274934
31.62277660 31.24552169 10.00000000 0.18318144 0.13166383 0.09383284 0.13166383 0.08873774 0.04898130 0.03952235 0.02706536 0.02028397 0.01191499
31.62277660 31.24552169 10.00000000 0.21158852 0.10314525 0.10235754 0.10314525 0.03778413 0.02638691 0.02898858 0.02195197 0.01138609 0.00897953
31.62277660 31.24552169 10.00000000 0.17544784 0.14201774 0.08965374 0.14201774 0.07145697 0.05346330 0.06315765 0.04764658 0.03366869 0.02446884
31.62277660 31.24552169 10.00000000 0.17418249 0.14667930 0.08039876 0.14667930 0.03646764 0.03549639 0.04140309 0.03200201 0.03437582 0.02008082
31.62277660 31.24552169 10.00000000 0.13215204 0.06461321 0.11255372 0.06461321 0.08468194 0.07890774 0.05562232 0.04803529 0.01751977 0.01611981
31.62277660 30.65584579 10.00000000 0.06327134 0.05359003 0.03009101 0.05359003 0.02194616 0.01933803 0.02375913 0.01209892 0.01215480 0.01113214
31.62277660 30.65584579 10.00000000 0.05384947 0.04440418 0.03227369 0.04440418 0.03181625 0.01414128 0.01368063 0.00623830 0.00944710 0.00424765
31.62277660 30.65584579 10.00000000 0.09018961 0.04935490 0.03939005 0.04935490 0.06212717 0.02901466 0.03063346 0.01324206 0.00427835 0.00538775
31.62277660 30.65584579 10.00000000 0.08905520 0.05434074 0.04087996 0.05434074 0.06157241 0.03096153 0.03138157 0.01304092 0.00541339 0.00647345
31.62277660 30.65584579 10.00000000 0.06039680 0.04690770 0.05204981 0.04690770 0.01802068 0.01867536 0.01853032 0.01687632 0.02181530 0.01804408
31.62277660 30.65584579 10.00000000 0.06383925 0.04974867 0.06098084 0.04974867 0.02518507 0.02239061 0.02009338 0.01711149 0.03151917 0.02478680
31.62277660 30.65584579 10.00000000 0.10541366 0.08773179 0.02591416 0.08773179 0.08239287 0.06502309 0.02141132 0.01671681 0.01911991 0.01558166
31.62277660 30.65584579 10.00000000 0.05938629 0.04851248 0.03635681 0.04851248 0.01338047 0.01602173 0.02374171 0.00944352 0.00647662 0.00396594
31.62277660 30.65584579 10.00000000 0.04118668 0.04532865 0.05227922 0.04532865 0.02906953 0.02603449 0.01822678 0.01506967 0.02438951 0.01910488
31.62277660 30.65584579 10.00000000 0.08056385 0.06091210 0.02986880 0.06091210 0.03640022 0.02500832 0.03020881 0.01226100 0.01002056 0.00861592
