#noise_th noise noise_db x_Sindy xdot_Sindy x_Sindy_ku0 xdot_Sindy_ku0 x_LS xdot_LS x_param xdot_param
1.25892541 1.22368266 38.00000000 0.15571194 0.12039138 0.22296393 0.14664365 0.17836474 0.12850677 0.00138043 0.00089407
1.25892541 1.30590573 38.00000000 0.28981355 0.21679964 0.19939688 0.17531382 0.31491512 0.23220866 0.00037854 0.00037764
1.25892541 1.30590573 38.00000000 0.20814534 0.15451321 0.26914752 0.19831409 0.23075547 0.16611135 0.00055365 0.00040667
1.25892541 1.30590573 38.00000000 0.07122756 0.08722886 0.10950376 0.10433659 0.08348201 0.09639794 0.00087581 0.00085214
1.25892541 1.30590573 38.00000000 0.14346462 0.10241454 0.25272718 0.14466862 0.14344747 0.09777844 0.00069343 0.00051064
1.25892541 1.30590573 38.00000000 0.12187494 0.07284098 0.17160933 0.13512342 0.08444807 0.06889824 0.00052468 0.00030547
1.25892541 1.30590573 38.00000000 0.13358252 0.10522733 0.21853308 0.12989660 0.15426527 0.11033954 0.00062740 0.00039903
1.25892541 1.30590573 38.00000000 0.10529798 0.11164367 0.41070420 0.20920437 0.10071019 0.10620261 0.00097571 0.00066670
1.25892541 1.30590573 38.00000000 0.16367141 0.15465621 0.20643931 0.18939166 0.18039334 0.16890631 0.00070479 0.00062239
1.25892541 1.30590573 38.00000000 0.18489675 0.13122949 0.30339930 0.17710981 0.20744912 0.13579749 0.00067067 0.00046946
1.25892541 1.30590573 38.00000000 0.18252284 0.06703077 0.15832802 0.08800574 0.15811524 0.06414771 0.00057780 0.00033939
1.25892541 1.23296683 38.00000000 0.11101108 0.10968298 0.15779051 0.13318909 0.12889943 0.12028547 0.00129515 0.00107316
1.25892541 1.23296683 38.00000000 0.10480512 0.09528698 0.24274399 0.11317252 0.11749619 0.09500101 0.00062116 0.00039259
1.25892541 1.23296683 38.00000000 0.21524245 0.15027653 0.30643208 0.20687583 0.24205356 0.15910236 0.00135374 0.00084009
1.25892541 1.23296683 38.00000000 0.13426419 0.10679638 0.26712487 0.15131907 0.14477663 0.10520047 0.00103505 0.00056929
1.25892541 1.23296683 38.00000000 0.09667978 0.08985409 0.25309527 0.21033579 0.10034795 0.09709237 0.00134243 0.00110599
1.25892541 1.23296683 38.00000000 0.14047682 0.14250401 0.18241628 0.17492502 0.15542545 0.15641451 0.00138706 0.00128170
1.25892541 1.23296683 38.00000000 0.24168563 0.18414723 0.30644332 0.22861602 0.10245829 0.10388183 0.00140348 0.00091283
1.25892541 1.23296683 38.00000000 0.14104368 0.11018821 0.23552257 0.13484739 0.16556272 0.11502330 0.00090862 0.00050086
1.25892541 1.23296683 38.00000000 0.23615253 0.18765451 0.32136266 0.24454418 0.25577699 0.20195396 0.00139063 0.00108069
1.25892541 1.23296683 38.00000000 0.13019650 0.12432658 0.16211421 0.15720179 0.14234942 0.13656119 0.00130150 0.00116619
1.25892541 1.24039582 38.00000000 0.12883624 0.10346554 0.26453022 0.13304568 0.14673235 0.10419222 0.00151181 0.00094137
1.25892541 1.24039582 38.00000000 0.11843970 0.08945800 0.21704985 0.10666498 0.11975055 0.08938006 0.00148389 0.00082943
1.25892541 1.24039582 38.00000000 0.11782701 0.09318006 0.23906473 0.10483284 0.12642903 0.09098003 0.00169485 0.00072064
1.25892541 1.24039582 38.00000000 0.19417258 0.13865706 0.32754103 0.19637840 0.09362782 0.10542975 0.00202408 0.00123276
1.25892541 1.24039582 38.00000000 0.13633720 0.09497498 0.21436885 0.10825204 0.13793471 0.09445094 0.00142948 0.00085354
1.25892541 1.24039582 38.00000000 0.22949981 0.16668811 0.28950780 0.21508702 0.25061125 0.17685303 0.00282250 0.00197320
1.25892541 1.24039582 38.00000000 0.23349135 0.22371422 0.14221157 0.14542376 0.08720783 0.09846215 0.00382608 0.00345773
1.25892541 1.24039582 38.00000000 0.16825813 0.06473561 0.14478820 0.10521018 0.13013641 0.06138284 0.00163685 0.00091969
1.25892541 1.24039582 38.00000000 0.25465308 0.19470699 0.21124358 0.18034637 0.27581507 0.20770940 0.00393536 0.00284477
1.25892541 1.24039582 38.00000000 0.15585811 0.12008068 0.24073394 0.15129982 0.17998193 0.12940492 0.00240380 0.00154850
1.25892541 1.25702804 38.00000000 0.09375132 0.08553315 0.17181692 0.10275162 0.11181802 0.09059686 0.00054422 0.00039457
1.25892541 1.25702804 38.00000000 0.14831434 0.09280197 0.21870246 0.14639565 0.14401711 0.08993553 0.00062740 0.00043814
1.25892541 1.25702804 38.00000000 0.18072595 0.12746784 0.28853378 0.16444048 0.20657041 0.13353972 0.00042400 0.00032005
1.25892541 1.25702804 38.00000000 0.08524369 0.07283463 0.16783284 0.13495523 0.08956380 0.07481403 0.00032459 0.00020469
1.25892541 1.25702804 38.00000000 0.15284657 0.15644459 0.19951021 0.18951273 0.17013782 0.17117570 0.00028558 0.00026260
1.25892541 1.25702804 38.00000000 0.16321123 0.07450497 0.15491311 0.06917830 0.14795188 0.07127330 0.00049913 0.00035734
1.25892541 1.25702804 38.00000000 0.19968769 0.15030807 0.28181350 0.18568147 0.22490328 0.16206856 0.00036116 0.00035915
1.25892541 1.25702804 38.00000000 0.12801196 0.12468918 0.34114925 0.20115329 0.10536995 0.10046613 0.00103145 0.00054195
1.25892541 1.25702804 38.00000000 0.09133739 0.11287661 0.36139863 0.23035377 0.08158267 0.10127177 0.00060390 0.00058651
1.25892541 1.25702804 38.00000000 0.11560541 0.09773823 0.25813591 0.14760252 0.12708889 0.09563776 0.00081471 0.00041788
1.25892541 1.28547826 38.00000000 0.19977059 0.18209903 0.27487539 0.23095946 0.20876484 0.18860623 0.00106983 0.00092528
1.25892541 1.28547826 38.00000000 0.10498565 0.09403038 0.22547486 0.11337550 0.11886161 0.09462194 0.00047715 0.00035631
1.25892541 1.28547826 38.00000000 0.10660428 0.11215675 0.41297686 0.29061587 0.10560854 0.10733740 0.00075487 0.00065237
1.25892541 1.28547826 38.00000000 0.13865613 0.10365131 0.28224368 0.12712079 0.15476796 0.10240331 0.00108544 0.00064296
1.25892541 1.28547826 38.00000000 0.13692428 0.12759145 0.19908279 0.16116146 0.14695240 0.13259517 0.00146658 0.00120238
1.25892541 1.28547826 38.00000000 0.15486440 0.16743544 0.22008591 0.20868935 0.17171711 0.18364493 0.00122581 0.00124969
1.25892541 1.28547826 38.00000000 0.24316809 0.21116584 0.31325975 0.25773837 0.26454624 0.22654741 0.00099578 0.00089732
1.25892541 1.28547826 38.00000000 0.14699866 0.14943956 0.20492601 0.18982499 0.15908422 0.15882807 0.00120788 0.00110656
1.25892541 1.28547826 38.00000000 0.08733218 0.07583619 0.18256752 0.08094850 0.08359679 0.07502372 0.00079529 0.00048681
1.25892541 1.28547826 38.00000000 0.09912343 0.10651349 0.41766171 0.26681554 0.09439322 0.09896059 0.00080291 0.00067934
1.25892541 1.25131782 38.00000000 0.14353320 0.10677360 0.31113675 0.15302064 0.16299106 0.10269362 0.00068261 0.00030586
1.25892541 1.25131782 38.00000000 0.13180178 0.11009524 0.34625662 0.16647910 0.14049958 0.09761208 0.00021223 0.00027528
1.25892541 1.25131782 38.00000000 0.13164710 0.09871605 0.33956019 0.18271494 0.13380369 0.08259731 0.00075349 0.00055765
1.25892541 1.25131782 38.00000000 0.13097671 0.13255758 0.14416538 0.16035455 0.10216240 0.10620226 0.00067725 0.00055110
1.25892541 1.25131782 38.00000000 0.17130962 0.12256348 0.27604383 0.17952993 0.19862754 0.12762244 0.00081889 0.00053911
1.25892541 1.25131782 38.00000000 0.26118882 0.23000812 0.34579514 0.29636015 0.09840443 0.10315706 0.00063512 0.00056344
1.25892541 1.25131782 38.00000000 0.16789193 0.06410023 0.15762323 0.12091008 0.14158471 0.06138466 0.00062253 0.00044808
1.25892541 1.25131782 38.00000000 0.10527568 0.12285900 0.35774000 0.22025102 0.08134265 0.09713758 0.00057391 0.00054007
1.25892541 1.25131782 38.00000000 0.28669572 0.19933848 0.37858943 0.24687318 0.31189289 0.21152571 0.00075783 0.00052629
1.25892541 1.25131782 38.00000000 0.16476865 0.17443000 0.21834804 0.21813664 0.18012347 0.19057093 0.00037613 0.00041836
1.25892541 1.24404004 38.00000000 0.09820343 0.07203586 0.14688555 0.07219889 0.08228313 0.07043407 0.00062221 0.00027865
1.25892541 1.24404004 38.00000000 0.09416241 0.10330228 0.13742156 0.12407774 0.10996769 0.11438940 0.00154503 0.00130603
1.25892541 1.24404004 38.00000000 0.09121423 0.08793037 0.18043084 0.10772625 0.11196676 0.09207318 0.00133528 0.00069612
1.25892541 1.24404004 38.00000000 0.13956780 0.11217626 0.22553561 0.17220831 0.15296163 0.12066601 0.00220513 0.00146483
1.25892541 1.24404004 38.00000000 0.14677920 0.11458052 0.30676656 0.18584463 0.13052889 0.11253949 0.00159216 0.00090244
1.25892541 1.24404004 38.00000000 0.13123682 0.11703012 0.18326254 0.14104412 0.14952139 0.12726837 0.00189753 0.00136009
1.25892541 1.24404004 38.00000000 0.26035053 0.21370736 0.34998895 0.27409276 0.09982426 0.10779563 0.00257226 0.00200323
1.25892541 1.24404004 38.00000000 0.16028828 0.11551174 0.25581852 0.14225008 0.18602681 0.12150799 0.00152329 0.00081324
1.25892541 1.24404004 38.00000000 0.17587125 0.14547131 0.24902336 0.17968553 0.18783544 0.15098759 0.00228854 0.00160912
1.25892541 1.24404004 38.00000000 0.13416447 0.10768011 0.26034951 0.16274286 0.15288337 0.10766540 0.00196293 0.00106134
1.25892541 1.28628922 38.00000000 0.26914123 0.18883772 0.36640372 0.23479188 0.29483555 0.20096373 0.00210198 0.00132504
1.25892541 1.28628922 38.00000000 0.14121887 0.09069367 0.20247909 0.09937292 0.14024932 0.08714735 0.00050617 0.00055077
1.25892541 1.28628922 38.00000000 0.25249499 0.17115669 0.38674437 0.23214159 0.18283516 0.14613381 0.00178940 0.00113462
1.25892541 1.28628922 38.00000000 0.04801069 0.06660813 0.07977051 0.07211007 0.05412282 0.07054290 0.00099829 0.00096563
1.25892541 1.28628922 38.00000000 0.14617181 0.15216303 0.17963986 0.16489567 0.15944879 0.16275628 0.00070733 0.00074346
1.25892541 1.28628922 38.00000000 0.11882218 0.09846962 0.22848798 0.12190660 0.14204574 0.10254527 0.00111672 0.00067166
1.25892541 1.28628922 38.00000000 0.17379803 0.14820285 0.22252367 0.17940778 0.19309227 0.16126894 0.00100139 0.00085495
1.25892541 1.28628922 38.00000000 0.14604842 0.11208472 0.23766795 0.13789066 0.17135704 0.11870416 0.00094769 0.00060973
1.25892541 1.28628922 38.00000000 0.07702395 0.09805845 0.42011182 0.24928302 0.08816987 0.10816888 0.00214057 0.00135665
1.25892541 1.28628922 38.00000000 0.09669711 0.11060353 0.46115774 0.26389012 0.09314057 0.11169657 0.00306730 0.00212089
1.25892541 1.28682699 38.00000000 0.10364959 0.09014111 0.20106154 0.11355849 0.12456051 0.09411258 0.00059955 0.00037268
1.25892541 1.28682699 38.00000000 0.26627351 0.21900893 0.36259311 0.28285035 0.28929002 0.23527574 0.00110488 0.00088052
1.25892541 1.28682699 38.00000000 0.09729985 0.07081965 0.16084975 0.09647893 0.08987771 0.07147371 0.00062620 0.00038784
1.25892541 1.28682699 38.00000000 0.08576235 0.09222917 0.13035783 0.11152369 0.10059800 0.10075958 0.00127285 0.00101881
1.25892541 1.28682699 38.00000000 0.10717900 0.09352730 0.19713451 0.11789761 0.12989782 0.09840951 0.00058996 0.00034642
1.25892541 1.28682699 38.00000000 0.17476976 0.12353274 0.28292102 0.15760336 0.20253746 0.12908232 0.00109368 0.00058505
1.25892541 1.28682699 38.00000000 0.09714216 0.07103896 0.15509095 0.07310757 0.08248380 0.07007524 0.00054647 0.00033190
1.25892541 1.28682699 38.00000000 0.16304069 0.12110378 0.33257454 0.17641412 0.11801598 0.10456917 0.00055792 0.00040594
1.25892541 1.28682699 38.00000000 0.28290637 0.21247692 0.37597969 0.26493622 0.29334550 0.21669506 0.00091104 0.00067320
1.25892541 1.28682699 38.00000000 0.10714873 0.12209604 0.39689535 0.23509488 0.08069753 0.09959959 0.00082989 0.00056039
1.41253754 1.39750650 37.00000000 0.21928490 0.22734152 0.28672586 0.28767699 0.23746980 0.24488004 0.00249207 0.00244063
1.41253754 1.39750650 37.00000000 0.21672823 0.15123005 0.31062804 0.20935739 0.21875048 0.14834001 0.00167668 0.00099753
1.41253754 1.39750650 37.00000000 0.12232424 0.06680432 0.12432880 0.06564225 0.10111917 0.06503777 0.00045720 0.00029302
1.41253754 1.39750650 37.00000000 0.24184447 0.17724910 0.34588538 0.24992357 0.08798392 0.10193608 0.00238078 0.00158189
1.41253754 1.39750650 37.00000000 0.25181491 0.19330511 0.20551358 0.17761606 0.10039005 0.10760924 0.00277578 0.00197747
1.41253754 1.39750650 37.00000000 0.14465548 0.11225223 0.29603843 0.16794826 0.13437105 0.10511432 0.00090974 0.00051370
1.41253754 1.39750650 37.00000000 0.13750695 0.10667118 0.23513506 0.13269287 0.16042619 0.10931960 0.00067368 0.00037808
1.41253754 1.39750650 37.00000000 0.18631295 0.12874295 0.29592510 0.17126289 0.21454143 0.13552680 0.00147383 0.00095484
1.41253754 1.39750650 37.00000000 0.08308963 0.10178905 0.46406403 0.26388401 0.09316223 0.11018652 0.00198891 0.00128364
1.41253754 1.39750650 37.00000000 0.20070155 0.13629483 0.31270214 0.19712255 0.08922550 0.11114765 0.00128335 0.00083907
1.41253754 1.42302748 37.00000000 0.18311176 0.17748844 0.25441245 0.22928249 0.19831013 0.19301321 0.00405175 0.00373353
1.41253754 1.42302748 37.00000000 0.06969301 0.08132480 0.09943481 0.09392393 0.07929599 0.08851890 0.00402423 0.00344615
1.41253754 1.42302748 37.00000000 0.30299855 0.22484194 0.19227565 0.17724476 0.11537485 0.11502106 0.00309331 0.00234504
1.41253754 1.42302748 37.00000000 0.15972327 0.12779951 0.23314727 0.15466734 0.18258556 0.13825036 0.00345686 0.00233931
1.41253754 1.42302748 37.00000000 0.13654272 0.11075883 0.21731649 0.13702480 0.16100030 0.11823737 0.00305700 0.00196819
1.41253754 1.42302748 37.00000000 0.15463012 0.11721372 0.32458259 0.19482814 0.13208395 0.10797979 0.00218936 0.00143055
1.41253754 1.42302748 37.00000000 0.10585235 0.10699344 0.39588501 0.19779864 0.10014050 0.10424212 0.00186763 0.00129747
1.41253754 1.42302748 37.00000000 0.08639538 0.10330580 0.43661735 0.27392050 0.09200134 0.10739005 0.00191853 0.00132714
1.41253754 1.42302748 37.00000000 0.27323655 0.19074142 0.38672094 0.25457189 0.17758106 0.14500731 0.00266751 0.00190925
1.41253754 1.42302748 37.00000000 0.18660842 0.13419794 0.30515482 0.17477640 0.20697146 0.13701215 0.00213180 0.00139886
1.41253754 1.42408653 37.00000000 0.16133830 0.13973400 0.42418212 0.27754826 0.15870141 0.13809378 0.00140244 0.00112191
1.41253754 1.42408653 37.00000000 0.28220110 0.19522273 0.38671569 0.24610259 0.30678561 0.20668245 0.00144925 0.00117118
1.41253754 1.42408653 37.00000000 0.16554880 0.07351006 0.22135423 0.10531252 0.14810657 0.07109496 0.00107001 0.00073587
1.41253754 1.42408653 37.00000000 0.27852465 0.19442677 0.38296866 0.24568474 0.09083057 0.10085991 0.00129926 0.00106515
1.41253754 1.42408653 37.00000000 0.09843096 0.10820732 0.34058616 0.31004760 0.09614106 0.10348387 0.00205692 0.00191783
1.41253754 1.42408653 37.00000000 0.15315234 0.09131511 0.24903564 0.15166794 0.14929524 0.08822695 0.00118951 0.00074275
1.41253754 1.42408653 37.00000000 0.26681860 0.17295920 0.32736840 0.22123457 0.08048114 0.10106637 0.00122758 0.00100570
1.41253754 1.42408653 37.00000000 0.16470324 0.09762912 0.23740185 0.14965373 0.15474857 0.09249530 0.00104523 0.00077438
1.41253754 1.42408653 37.00000000 0.17769447 0.12017221 0.29009017 0.16566395 0.19949947 0.12308933 0.00134823 0.00097823
1.41253754 1.42408653 37.00000000 0.08106289 0.09663658 0.44515280 0.23647511 0.08030826 0.09853931 0.00135023 0.00105962
1.41253754 1.43637232 37.00000000 0.09846478 0.10576872 0.13800698 0.12592358 0.11266024 0.11598949 0.00045986 0.00043799
1.41253754 1.43637232 37.00000000 0.11679278 0.12459443 0.15492875 0.15122303 0.13115027 0.13734588 0.00034582 0.00039826
1.41253754 1.43637232 37.00000000 0.22838836 0.19214328 0.29760183 0.23030103 0.25046425 0.20759074 0.00090594 0.00069173
1.41253754 1.43637232 37.00000000 0.21399531 0.20633670 0.29214846 0.27316266 0.23086338 0.22341718 0.00090602 0.00088606
1.41253754 1.43637232 37.00000000 0.21367834 0.14185408 0.32976141 0.17773690 0.24279718 0.15037678 0.00071308 0.00041856
1.41253754 1.43637232 37.00000000 0.22569276 0.17681063 0.29830380 0.22417608 0.23163281 0.17853872 0.00073607 0.00055855
1.41253754 1.43637232 37.00000000 0.11502880 0.11909576 0.16831387 0.14466184 0.13222273 0.13154228 0.00031301 0.00032694
1.41253754 1.43637232 37.00000000 0.15006670 0.11691593 0.32348866 0.15357764 0.15021573 0.10982309 0.00083369 0.00061515
1.41253754 1.43637232 37.00000000 0.13863253 0.10578208 0.24453929 0.16094231 0.16072503 0.10781339 0.00075082 0.00041748
1.41253754 1.43637232 37.00000000 0.11507427 0.08281021 0.17712174 0.09941911 0.10426459 0.08121655 0.00044981 0.00035030
1.41253754 1.41215922 37.00000000 0.17679657 0.14689180 0.23593503 0.18826038 0.19842496 0.15855108 0.00064284 0.00052236
1.41253754 1.41215922 37.00000000 0.13549809 0.14892624 0.18829546 0.19237196 0.14768520 0.15973158 0.00071475 0.00070975
1.41253754 1.41215922 37.00000000 0.27464660 0.19287425 0.37704588 0.24657784 0.29827689 0.20423072 0.00060092 0.00052541
1.41253754 1.41215922 37.00000000 0.08275339 0.09765046 0.12486107 0.12268705 0.09594661 0.10799576 0.00064735 0.00059324
1.41253754 1.41215922 37.00000000 0.13985250 0.12283394 0.19916670 0.14784680 0.15992414 0.13376377 0.00063728 0.00051386
1.41253754 1.41215922 37.00000000 0.21590438 0.22419726 0.29134158 0.28187083 0.10636773 0.11704266 0.00071619 0.00072633
1.41253754 1.41215922 37.00000000 0.08111236 0.09442756 0.38503676 0.23068389 0.08596116 0.10047374 0.00174485 0.00106608
1.41253754 1.41215922 37.00000000 0.09838757 0.08856260 0.18107671 0.10291719 0.11859988 0.09282796 0.00063286 0.00044287
1.41253754 1.41215922 37.00000000 0.16146726 0.12918334 0.23359737 0.17388737 0.18477520 0.13882452 0.00054460 0.00044179
1.41253754 1.41215922 37.00000000 0.09837936 0.08945092 0.20570233 0.10552379 0.11275546 0.09035843 0.00066834 0.00048707
1.41253754 1.39068183 37.00000000 0.26149182 0.16946642 0.38225828 0.22771990 0.08072196 0.09679437 0.00082384 0.00056347
1.41253754 1.39068183 37.00000000 0.15670139 0.12998225 0.22302290 0.18155456 0.16991619 0.13995253 0.00023211 0.00023484
1.41253754 1.39068183 37.00000000 0.13647130 0.12188881 0.37506409 0.18969316 0.12112190 0.11355486 0.00098892 0.00057876
1.41253754 1.39068183 37.00000000 0.25950439 0.21285165 0.34571839 0.27357032 0.10562723 0.11317986 0.00037884 0.00033433
1.41253754 1.39068183 37.00000000 0.24134870 0.21662029 0.31416789 0.26369597 0.26277827 0.23312164 0.00069190 0.00061074
1.41253754 1.39068183 37.00000000 0.11551240 0.11902403 0.15812476 0.14322278 0.13232047 0.13083507 0.00027747 0.00026476
1.41253754 1.39068183 37.00000000 0.11061362 0.09826405 0.20489708 0.15918594 0.13154771 0.10240825 0.00044489 0.00026037
1.41253754 1.39068183 37.00000000 0.24403074 0.16347869 0.32544982 0.21271353 0.07889486 0.10279451 0.00090022 0.00052190
1.41253754 1.39068183 37.00000000 0.17577316 0.13683716 0.24012623 0.18311248 0.19537352 0.14448668 0.00051150 0.00042849
1.41253754 1.39068183 37.00000000 0.20821771 0.14408139 0.29615523 0.17843905 0.23410581 0.15325534 0.00040187 0.00030248
1.41253754 1.45115313 37.00000000 0.15935855 0.15254778 0.21521954 0.18499772 0.17717446 0.16569684 0.00244661 0.00204663
1.41253754 1.45115313 37.00000000 0.07964096 0.07253812 0.16385038 0.08077988 0.07273330 0.07276999 0.00170276 0.00102423
1.41253754 1.45115313 37.00000000 0.13224563 0.10217884 0.27167453 0.14810827 0.13857963 0.09838743 0.00114049 0.00064858
1.41253754 1.45115313 37.00000000 0.15392690 0.09187972 0.20907644 0.10704749 0.15007179 0.08963103 0.00143395 0.00085523
1.41253754 1.45115313 37.00000000 0.09890846 0.10919652 0.40736065 0.23334482 0.08682526 0.10097291 0.00103755 0.00076151
1.41253754 1.45115313 37.00000000 0.25280530 0.17860523 0.34502362 0.22250929 0.27838584 0.19170057 0.00143432 0.00106149
1.41253754 1.45115313 37.00000000 0.09450752 0.08060943 0.19619593 0.13716564 0.08910151 0.07884418 0.00170854 0.00087330
1.41253754 1.45115313 37.00000000 0.19043244 0.12687308 0.32762134 0.17925759 0.10176314 0.10702502 0.00120473 0.00084602
1.41253754 1.45115313 37.00000000 0.10327668 0.09218160 0.18257113 0.11675804 0.12043760 0.09589728 0.00182748 0.00109137
