# x	res_f2_nosym	res_f2_sym	res_f2_NN_SR
3.64913884e-01	8.30579270e-03	2.36356725e-03	3.01879790e-05
3.32847038e-01	1.90862049e-02	3.89700423e-03	1.64858161e-05
3.00948805e-01	2.50354243e-02	4.40294869e-03	2.85570082e-06
2.69205926e-01	1.61910691e-02	3.14391042e-03	-1.07080313e-05
2.37604996e-01	5.76939622e-03	3.61600906e-04	-2.42111088e-05
2.06123636e-01	1.00999733e-03	-2.92040746e-03	-3.76630940e-05
1.74739045e-01	3.06315382e-03	-1.63567404e-03	-5.10737296e-05
1.43432148e-01	4.08234847e-03	-5.77483051e-04	-6.44511668e-05
1.12183869e-01	4.25825631e-03	-2.31155227e-05	-7.78035564e-05
# x	res_f2_nosym	res_f2_sym	res_f2_NN_SR
5.00000000e-01	9.03087854e-03	-9.81032848e-04	-6.91474783e-04
4.81035042e-01	1.21547137e-02	6.18413486e-04	-6.43432751e-04
4.63412606e-01	9.62109191e-03	6.04160849e-04	-5.98791597e-04
4.47358482e-01	5.03394683e-03	-1.43914740e-03	-5.58123288e-04
4.32872668e-01	3.82701641e-04	-2.11672973e-03	-5.21427825e-04
4.19899233e-01	-3.88120416e-03	-2.89900902e-03	-4.88563520e-04
4.08382371e-01	-8.13176095e-04	-2.24780029e-03	-4.59389004e-04
3.98322080e-01	1.60113227e-03	-1.80092204e-03	-4.33904275e-04
3.89682398e-01	3.48150672e-03	-1.26725494e-03	-4.12018233e-04
3.82382048e-01	4.93392982e-03	-8.61191376e-04	-3.93524987e-04
3.76417934e-01	6.02984474e-03	-4.77075117e-04	-3.78416692e-04
3.71769020e-01	6.82828984e-03	-2.33310841e-04	-3.66640063e-04
3.68329636e-01	7.38788507e-03	-8.40935950e-05	-3.57927418e-04
3.66085202e-01	7.73887769e-03	2.80632155e-05	-3.52241816e-04
3.65035717e-01	7.89935981e-03	8.42968144e-05	-3.49583260e-04
3.65173039e-01	7.87847180e-03	7.70880702e-05	-3.49931125e-04
3.66399233e-01	7.69059781e-03	1.08373522e-05	-3.53037321e-04
3.68685621e-01	7.33109959e-03	-9.82915581e-05	-3.58829197e-04
3.72017153e-01	6.78684732e-03	-2.45070250e-04	-3.67268635e-04
3.76315363e-01	6.04793099e-03	-4.71088612e-04	-3.78156861e-04
3.81568963e-01	5.08813964e-03	-8.04017911e-04	-3.91465280e-04
3.87750336e-01	3.87787754e-03	-1.17376511e-03	-4.07123934e-04
3.94785783e-01	2.39214099e-03	-1.55639850e-03	-4.24946129e-04
4.02671298e-01	5.87368277e-04	-2.04602453e-03	-4.44921715e-04
4.11365846e-01	-1.57680923e-03	-2.38495881e-03	-4.66946745e-04
4.20812269e-01	-3.62832777e-03	-2.84169547e-03	-4.90876421e-04
4.31001431e-01	-2.15313821e-04	-2.22822228e-03	-5.16687608e-04
4.41864388e-01	3.30387628e-03	-1.70926178e-03	-5.44205651e-04
4.53386396e-01	6.83871627e-03	-5.89452981e-04	-5.73393202e-04
4.65524602e-01	1.01719048e-02	8.20025428e-04	-6.04141704e-04
4.78228555e-01	1.25277687e-02	7.65805317e-04	-6.36323359e-04
4.91494330e-01	1.05629146e-02	-1.32691897e-04	-6.69928218e-04
5.05280274e-01	7.97074719e-03	-1.61660032e-03	-7.04850772e-04
5.19538214e-01	4.68374663e-03	-3.43234963e-03	-7.40968987e-04
5.34222406e-01	3.24101467e-03	-4.01450973e-03	-7.78166983e-04
5.49287106e-01	3.64396512e-03	-3.05291474e-03	-8.16328878e-04
5.64686567e-01	5.83114325e-03	-2.63244808e-03	-8.55338794e-04
5.80375055e-01	8.78939716e-03	-1.04975017e-03	-8.95080872e-04
5.96315812e-01	1.09170209e-02	7.49958640e-04	-9.35461998e-04
6.12474147e-01	1.17451112e-02	1.65264412e-03	-9.76394293e-04
6.28809025e-01	9.34302967e-03	1.59108799e-03	-1.01777380e-03
6.45279408e-01	8.87407416e-03	1.97790617e-03	-1.05949658e-03
6.61844260e-01	8.86837310e-03	1.14566750e-03	-1.10145866e-03
6.78462545e-01	8.89617089e-03	5.31165637e-04	-1.14355610e-03
6.95091494e-01	1.17745240e-02	-1.82549840e-05	-1.18568056e-03
7.11681503e-01	1.29502785e-02	-1.92605739e-03	-1.22770637e-03
7.28187892e-01	1.23884168e-02	-1.55692432e-03	-1.26952035e-03
7.44566728e-01	1.07313105e-02	-1.37963806e-03	-1.31101122e-03
7.60774078e-01	1.23793647e-02	1.69979112e-04	-1.35206768e-03
7.76766009e-01	1.28675829e-02	8.85380392e-04	-1.39257844e-03
7.92498604e-01	1.22286591e-02	6.26167924e-04	-1.43243225e-03
8.07928951e-01	1.04587836e-02	-7.71238098e-04	-1.47152040e-03
8.23014049e-01	7.08988864e-03	-2.09894221e-03	-1.50973397e-03
8.37710415e-01	-3.43921453e-04	-4.03154162e-03	-1.54696281e-03
8.51974569e-01	4.33443322e-03	-2.57279144e-03	-1.58309676e-03
8.65763027e-01	7.86824564e-03	-9.96902192e-04	-1.61802568e-03
8.79032307e-01	1.03368212e-02	-4.12608309e-04	-1.65163942e-03
8.91743718e-01	1.18307759e-02	-5.51075787e-04	-1.68383997e-03
9.03870938e-01	1.24505708e-02	1.83487823e-04	-1.71456064e-03
9.15378234e-01	1.23011840e-02	1.43177560e-04	-1.74371093e-03
9.26229114e-01	1.14942691e-02	-5.54608653e-04	-1.77119837e-03
9.36387083e-01	1.01462278e-02	-9.74896227e-04	-1.79693054e-03
9.45822263e-01	8.37477953e-03	-1.85763925e-03	-1.82083174e-03
9.54530354e-01	7.15445521e-03	-1.98651311e-03	-1.84289108e-03
9.62490391e-01	6.69513732e-03	-1.67438298e-03	-1.86305544e-03
9.69678958e-01	5.96642971e-03	-1.70675188e-03	-1.88126552e-03
9.76072643e-01	5.06534594e-03	-1.98799205e-03	-1.89746200e-03
9.81654504e-01	4.17873528e-03	-2.31174115e-03	-1.91160197e-03
9.86445247e-01	3.40409200e-03	-2.25191195e-03	-1.92373788e-03
9.90444899e-01	2.65351506e-03	-2.30594901e-03	-1.93386980e-03
9.93648286e-01	1.98364129e-03	-2.41762528e-03	-1.94198462e-03
9.96050235e-01	1.44137786e-03	-2.54159076e-03	-1.94806924e-03
9.97650233e-01	1.06096549e-03	-2.35052126e-03	-1.95212235e-03
9.98489910e-01	8.55177335e-04	-2.16475905e-03	-1.95424942e-03
9.98592262e-01	8.29847024e-04	-2.14241309e-03	-1.95450870e-03
9.97972209e-01	9.82538341e-04	-2.27875587e-03	-1.95293798e-03
9.96644669e-01	1.30172684e-03	-2.57756696e-03	-1.94957506e-03
9.94627476e-01	1.76677550e-03	-2.46408884e-03	-1.94446510e-03
9.91972368e-01	2.34184662e-03	-2.35148271e-03	-1.93773919e-03
9.88721152e-01	2.98854510e-03	-2.27107306e-03	-1.92950321e-03
9.84912336e-01	3.66668445e-03	-2.25620675e-03	-1.91985471e-03
9.80581856e-01	4.33366635e-03	-2.32380740e-03	-1.90888474e-03
9.75775665e-01	5.11238747e-03	-1.96958310e-03	-1.89670970e-03
9.70546583e-01	5.85806048e-03	-1.73081034e-03	-1.88346339e-03
9.64945335e-01	6.47990067e-03	-1.65184181e-03	-1.86927430e-03
9.59019195e-01	6.94036542e-03	-1.76576466e-03	-1.85426221e-03
9.52817410e-01	7.20560362e-03	-2.10145304e-03	-1.83855185e-03
9.46391331e-01	8.25177166e-03	-1.92703273e-03	-1.82227330e-03
9.39795309e-01	9.56424158e-03	-1.23583693e-03	-1.80556426e-03
9.33081744e-01	1.06480672e-02	-7.84342050e-04	-1.78855746e-03
9.26303475e-01	1.14865008e-02	-5.59173259e-04	-1.77138675e-03
9.19513811e-01	1.20704535e-02	-4.84225099e-05	-1.75418717e-03
9.12765754e-01	1.23985670e-02	2.15765043e-04	-1.73709299e-03
9.06155356e-01	1.24783530e-02	2.32906554e-04	-1.72034753e-03
8.99737276e-01	1.23285306e-02	2.22278024e-05	-1.70408925e-03
8.93511517e-01	1.19703324e-02	-3.94770386e-04	-1.68831816e-03
8.87478381e-01	1.14252508e-02	-5.23543356e-04	-1.67303502e-03
8.81732665e-01	1.07258606e-02	-4.07065121e-04	-1.65847997e-03
8.76349725e-01	9.91213122e-03	-4.56305358e-04	-1.64484391e-03
8.71329561e-01	9.01611199e-03	-6.39661652e-04	-1.63212683e-03
8.66724748e-01	8.07825815e-03	-9.23682339e-04	-1.62046191e-03
8.62617825e-01	7.14850093e-03	-1.27002930e-03	-1.61005826e-03
8.59009791e-01	6.25999611e-03	-1.64629180e-03	-1.60091838e-03
8.55925671e-01	5.44712711e-03	-2.02124547e-03	-1.59310569e-03
8.53438445e-01	4.75583328e-03	-2.35920297e-03	-1.58680505e-03
8.51559583e-01	4.21303694e-03	-2.63550694e-03	-1.58204552e-03
8.50339354e-01	3.85059961e-03	-2.82458417e-03	-1.57895443e-03
8.49796951e-01	3.68694989e-03	-2.91098626e-03	-1.57758042e-03
8.49966986e-01	3.73848845e-03	-2.88379620e-03	-1.57801115e-03
8.50875236e-01	4.01067442e-03	-2.74053508e-03	-1.58031193e-03
8.52545624e-01	4.50019014e-03	-2.48818624e-03	-1.58454336e-03
8.54996989e-01	5.19257435e-03	-2.14377394e-03	-1.59075316e-03
8.58246227e-01	6.06328851e-03	-1.73454875e-03	-1.59898412e-03
8.62313384e-01	7.07609978e-03	-1.29921708e-03	-1.60928705e-03
8.67207326e-01	8.18152422e-03	-8.88693391e-04	-1.62168438e-03
8.72937513e-01	9.31729630e-03	-5.66554511e-04	-1.63620009e-03
8.79508358e-01	1.04082349e-02	-4.08816039e-04	-1.65284535e-03
8.86922609e-01	1.13653394e-02	-5.04597742e-04	-1.67162714e-03
8.95177982e-01	1.20865166e-02	-2.62701548e-04	-1.69253965e-03
9.04267472e-01	1.24573390e-02	1.94100611e-04	-1.71556514e-03
9.14179460e-01	1.23505690e-02	1.81178073e-04	-1.74067419e-03
9.24901990e-01	1.16279975e-02	-4.39834551e-04	-1.76783650e-03
9.36418786e-01	1.01410557e-02	-9.77088092e-04	-1.79701085e-03
9.48709251e-01	7.73200880e-03	-2.03868259e-03	-1.82814506e-03
9.61748463e-01	6.75352465e-03	-1.68797572e-03	-1.86117599e-03
9.75503047e-01	5.15534255e-03	-1.95331600e-03	-1.89601910e-03
9.89933432e-01	2.75476560e-03	-2.29368820e-03	-1.93257415e-03
1.00499769e+00	-8.82900873e-04	-8.69303564e-04	-1.97073493e-03
1.02064903e+00	1.62174580e-02	1.19718442e-03	-2.01038291e-03
1.03683582e+00	1.56641572e-02	1.75589760e-03	-2.05138728e-03
1.05350155e+00	9.40421999e-03	6.28091694e-04	-2.09360490e-03
1.07058184e+00	1.09140729e-02	-2.34968909e-03	-2.13687269e-03
1.08800597e+00	1.28864888e-02	-5.74669806e-03	-2.18101151e-03
1.10569987e+00	1.28607441e-02	-7.47466201e-03	-2.22583368e-03
1.12358418e+00	1.07236853e-02	-1.13321195e-02	-2.27113823e-03
1.14157433e+00	6.39919899e-03	-1.41951297e-02	-2.31671087e-03
1.15958045e+00	5.86426506e-05	-1.62861430e-02	-2.36232399e-03
1.17751199e+00	-1.84919841e-03	-1.14910842e-02	-2.40774815e-03
1.19527554e+00	5.08242513e-03	-5.87624644e-03	-2.45274677e-03
1.21277009e+00	8.88795611e-03	-2.55810264e-03	-2.49706397e-03
1.22988999e+00	9.86173390e-03	-1.46708251e-03	-2.54043211e-03
1.24652495e+00	8.73656088e-03	-2.47829145e-03	-2.58257179e-03
1.26256003e+00	5.69326227e-03	-5.41173870e-03	-2.62319185e-03
1.27788689e+00	9.63871339e-04	-1.00361659e-02	-2.66201785e-03
1.29240493e+00	-3.91463514e-03	-1.37659716e-02	-2.69879495e-03
1.30601057e+00	-4.34066481e-03	-1.29454893e-02	-2.73326075e-03
1.31860389e+00	-1.03625262e-03	-1.34787222e-02	-2.76516216e-03
1.33008754e+00	8.84098122e-04	-1.01084289e-02	-2.79425253e-03
1.34037281e+00	1.71084978e-03	-7.81230352e-03	-2.82030719e-03
1.34937242e+00	1.73656473e-03	-6.50103559e-03	-2.84310499e-03
1.35701326e+00	1.24356881e-03	-5.90231284e-03	-2.86246077e-03
1.36322190e+00	4.93467145e-04	-5.76525897e-03	-2.87818849e-03
1.36794491e+00	-2.88082258e-04	-5.87232222e-03	-2.89015282e-03
1.37113116e+00	-9.18807846e-04	-6.04814516e-03	-2.89822423e-03
1.37273898e+00	-1.25553452e-03	-6.16862618e-03	-2.90229716e-03
1.37273819e+00	-1.25519824e-03	-6.16805148e-03	-2.90229516e-03
1.37111773e+00	-9.16355391e-04	-6.04736163e-03	-2.89819022e-03
1.36787446e+00	-2.74916330e-04	-5.86940829e-03	-2.88997436e-03
1.36301554e+00	5.23551461e-04	-5.76473856e-03	-2.87766575e-03
1.35655891e+00	1.28614170e-03	-5.92435138e-03	-2.86130982e-03
1.34853332e+00	1.76166644e-03	-6.59585844e-03	-2.84097938e-03
1.33898197e+00	1.64879845e-03	-8.07319595e-03	-2.81678391e-03
1.32795012e+00	6.06399257e-04	-1.06917804e-02	-2.78883804e-03
1.31548482e+00	-1.73786308e-03	-1.32300558e-02	-2.75726094e-03
1.30165818e+00	-5.77298148e-03	-1.30510066e-02	-2.72223528e-03
1.28653405e+00	-2.49757388e-03	-1.34381852e-02	-2.68392283e-03
1.27018557e+00	3.56404661e-03	-7.48874070e-03	-2.64250887e-03
1.25269484e+00	7.79461144e-03	-3.37810041e-03	-2.59820135e-03
1.23413834e+00	9.76980602e-03	-1.52992332e-03	-2.55119403e-03
1.21460114e+00	9.09440153e-03	-2.33902103e-03	-2.50170238e-03
1.19416674e+00	4.71597723e-03	-6.16073796e-03	-2.44993796e-03
1.17291388e+00	-4.00761619e-03	-1.33088018e-02	-2.39610023e-03
1.15091703e+00	3.28066866e-03	-1.62251302e-02	-2.34037781e-03
1.12825667e+00	9.81194846e-03	-1.23340381e-02	-2.28297458e-03
1.10501524e+00	1.29001483e-02	-7.36945425e-03	-2.22409939e-03
1.08127710e+00	1.23580186e-02	-5.16637278e-03	-2.16396592e-03
1.05712847e+00	8.05550199e-03	1.50920263e-04	-2.10279263e-03
1.03263727e+00	1.69677235e-02	1.76649022e-03	-2.04075152e-03
1.00783912e+00	-1.72216760e-03	-3.83924119e-04	-1.97793284e-03
9.82793493e-01	4.00688606e-03	-2.28521866e-03	-1.91448726e-03
9.57558229e-01	7.02282379e-03	-1.82493438e-03	-1.85056129e-03
9.32188754e-01	1.07732802e-02	-7.43275955e-04	-1.78629534e-03
9.06738084e-01	1.24808828e-02	2.40979570e-04	-1.72182370e-03
8.81247571e-01	1.06588053e-02	-4.05098297e-04	-1.65725113e-03
8.55738291e-01	5.39599289e-03	-2.04561721e-03	-1.59263102e-03
8.30239878e-01	3.27962383e-03	-2.91463987e-03	-1.52803844e-03
8.04777952e-01	1.09133303e-02	-3.92895933e-04	-1.46353829e-03
7.79373588e-01	1.28421530e-02	9.22773734e-04	-1.39918395e-03
7.54043317e-01	1.18389597e-02	-3.65121147e-04	-1.33501731e-03
7.28801424e-01	1.23447067e-02	-1.52958569e-03	-1.27107455e-03
7.03662704e-01	1.28017450e-02	-7.52768435e-04	-1.20739315e-03
6.78634441e-01	8.93159977e-03	5.31338370e-04	-1.14399155e-03
6.53719759e-01	9.00575477e-03	1.79025490e-03	-1.08087768e-03
6.28917815e-01	9.32364432e-03	1.58860056e-03	-1.01804939e-03
6.04223797e-01	1.16366941e-02	1.30998080e-03	-9.55494506e-04
5.79635099e-01	8.66899182e-03	-1.11081909e-03	-8.93206415e-04
5.55160568e-01	3.62677013e-03	-2.87946427e-03	-8.31207533e-04
5.30796422e-01	3.04834654e-03	-4.33556626e-03	-7.69488280e-04
5.06535899e-01	7.70636386e-03	-1.79512316e-03	-7.08031523e-04
4.82369952e-01	1.19693665e-02	5.40146091e-04	-6.46814345e-04
4.58287250e-01	8.23335904e-03	2.85114639e-05	-5.85808044e-04
4.34279647e-01	8.26051957e-04	-2.03902411e-03	-5.24991985e-04
4.10350919e-01	-1.31452581e-03	-2.33582160e-03	-4.64375729e-04
3.86492527e-01	4.13125362e-03	-1.11762081e-03	-4.03937653e-04
3.62693742e-01	8.24856306e-03	2.00982340e-04	-3.43650569e-04
3.38942501e-01	1.11284924e-02	7.23428813e-04	-2.83483926e-04
3.15225414e-01	7.87441360e-03	5.07041085e-04	-2.23403802e-04
2.91527763e-01	1.71016123e-03	-7.23973255e-04	-1.63372912e-04
2.67833498e-01	-5.27631192e-03	-1.79602652e-03	-1.03350601e-04
2.44132468e-01	-4.97993849e-03	-2.91147851e-03	-4.33111510e-05
2.20431404e-01	9.40441978e-04	-3.24714194e-03	1.67283847e-05
1.96722710e-01	5.42173966e-03	-2.79768125e-03	7.67872486e-05
1.72997627e-01	8.99648364e-03	-1.59672205e-03	1.36887629e-04
1.49247301e-01	1.20526995e-02	-8.77604333e-04	1.97051953e-04
1.25462788e-01	1.23337428e-02	-2.77363270e-04	2.57302883e-04
1.01635046e-01	1.02033051e-02	-1.02919166e-04	3.17663319e-04
7.77549421e-02	7.72089378e-03	-2.75643009e-04	3.78156398e-04
5.38166647e-02	4.96560730e-03	-7.19714689e-04	4.38796843e-04
2.98226619e-02	2.01787747e-03	-2.17795425e-03	4.99578450e-04
5.76926093e-03	2.00192043e-04	-1.44900142e-03	5.60510526e-04
-1.83472045e-02	-1.65506956e-03	-1.94528516e-04	6.21602356e-04
-4.25299223e-02	-8.07594173e-04	-7.69305639e-04	6.82862017e-04
-6.67816014e-02	1.93621488e-04	-1.68225589e-03	7.44296370e-04
-9.11044726e-02	2.20328579e-03	-1.78552409e-03	8.05911067e-04
-1.15500288e-01	6.08441876e-03	-1.56408651e-03	8.67710546e-04
-1.39968939e-01	1.03916634e-02	-9.27631220e-04	9.29694532e-04
-1.64506559e-01	1.09393832e-02	-3.89299139e-04	9.91853233e-04
-1.89111197e-01	1.08860811e-02	2.55324486e-04	1.05418170e-03
-2.13780373e-01	1.03162691e-02	1.37134044e-03	1.11667366e-03
-2.38510902e-01	9.22089808e-03	1.53288238e-03	1.17932103e-03
-2.63298893e-01	6.43269338e-03	-5.68438393e-04	1.24211397e-03
-2.88139750e-01	5.49512287e-03	-1.47254090e-03	1.30504083e-03
-3.13028172e-01	8.16942452e-03	-1.77122952e-03	1.36808818e-03
-3.37954648e-01	7.04595237e-03	-2.11498351e-03	1.43123193e-03
-3.62900893e-01	2.88915546e-03	-1.97142450e-03	1.49442576e-03
-3.87853866e-01	-3.38064285e-03	-1.17613526e-03	1.55763663e-03
-4.12799682e-01	-4.55000372e-03	3.69465639e-04	1.62082937e-03
-4.37723182e-01	-2.97353772e-03	-5.20717184e-04	1.68396558e-03
-4.62607940e-01	-3.18136856e-04	-1.80914704e-03	1.74700365e-03
-4.87436262e-01	-2.52501612e-04	-1.67466844e-03	1.80989876e-03
-5.12189183e-01	1.48771932e-03	2.53962782e-04	1.87260285e-03
-5.36844341e-01	4.17524654e-03	1.96063596e-03	1.93505930e-03
-5.61373361e-01	6.46273925e-03	5.74605011e-04	1.99719622e-03
-5.85750139e-01	9.10930831e-03	-1.40119594e-03	2.05894747e-03
-6.09947202e-01	9.49773621e-03	-3.22854090e-03	2.12024347e-03
-6.33935474e-01	1.09165188e-02	-3.68647019e-03	2.18101056e-03
-6.57684273e-01	1.16221749e-02	-3.35232980e-03	2.24117102e-03
-6.81161315e-01	1.41263871e-02	-2.36186700e-03	2.30064306e-03
-7.04332708e-01	1.76384036e-02	-8.89819405e-04	2.35934083e-03
-7.27163171e-01	2.16517912e-02	2.80724594e-04	2.41717496e-03
-7.49616280e-01	2.24974217e-02	-1.25249609e-03	2.47405318e-03
-7.71653657e-01	2.03233695e-02	-1.94033621e-03	2.52987826e-03
-7.93235332e-01	1.52546622e-02	-2.74808629e-03	2.58454896e-03
-8.14319762e-01	1.26435919e-02	-1.19818619e-03	2.63796004e-03
-8.34863833e-01	1.08926198e-02	1.27779453e-03	2.69000228e-03
-8.54822859e-01	1.09817945e-02	5.24964254e-04	2.74056248e-03
-8.74150583e-01	1.10041023e-02	-1.47451751e-03	2.78952348e-03
-8.92801831e-01	1.15371114e-02	-2.05827597e-03	2.83677082e-03
-9.10739227e-01	1.36106877e-02	-2.00636999e-03	2.88220983e-03
-9.27924363e-01	1.34007856e-02	-3.07880360e-04	2.92574321e-03
-9.44319205e-01	8.65785530e-03	-1.44617507e-03	2.96727463e-03
-9.59886717e-01	5.56186373e-03	-1.12627660e-03	3.00671025e-03
-9.74592392e-01	3.91902064e-03	1.02579938e-04	3.04396266e-03
-9.88406220e-01	3.41592023e-03	3.41426777e-05	3.07895585e-03
-1.00129880e+00	2.97249918e-03	-5.07704271e-04	3.11161533e-03
-1.01324042e+00	3.14831819e-03	-2.61355851e-03	3.14186584e-03
-1.02421377e+00	3.18072537e-03	-3.79073819e-03	3.16966353e-03
-1.03419925e+00	3.85316672e-03	-4.21905306e-03	3.19495876e-03
-1.04317896e+00	4.98597601e-03	-4.07582244e-03	3.21770617e-03
-1.05115047e+00	6.41435575e-03	-3.44130206e-03	3.23789960e-03
-1.05810517e+00	7.98780513e-03	-2.53781635e-03	3.25551723e-03
-1.06404132e+00	9.57326703e-03	-1.52413435e-03	3.27055468e-03
-1.06897130e+00	1.10615171e-02	-5.10843923e-04	3.28304331e-03
-1.07289926e+00	1.23586577e-02	4.07866811e-04	3.29299362e-03
-1.07583893e+00	1.33941464e-02	1.16032290e-03	3.30044040e-03
-1.07781605e+00	1.41220645e-02	1.67166753e-03	3.30544883e-03
-1.07885644e+00	1.45151022e-02	1.74352554e-03	3.30808435e-03
-1.07899094e+00	1.45665919e-02	1.75335161e-03	3.30842507e-03
-1.07825502e+00	1.42868835e-02	1.70100512e-03	3.30656083e-03
-1.07668850e+00	1.37036088e-02	1.38803752e-03	3.30259251e-03
-1.07433538e+00	1.28573302e-02	7.68524753e-04	3.29663159e-03
-1.07124337e+00	1.17993855e-02	8.42445050e-06	3.28879893e-03
-1.06746361e+00	1.05896660e-02	-8.37229855e-04	3.27922405e-03
-1.06304999e+00	9.29275939e-03	-1.70900634e-03	3.26804345e-03
-1.05805859e+00	7.97611706e-03	-2.54507877e-03	3.25539923e-03
-1.05254850e+00	6.70588306e-03	-3.28440675e-03	3.24144107e-03
-1.04658234e+00	5.54695486e-03	-3.86856735e-03	3.22632761e-03
-1.04022074e+00	4.55730789e-03	-4.17864687e-03	3.21021239e-03
-1.03352522e+00	3.78821240e-03	-4.20950904e-03	3.19325130e-03
-1.02656170e+00	3.28347204e-03	-3.94678743e-03	3.17561131e-03
-1.01939331e+00	3.07599408e-03	-3.36430269e-03	3.15745236e-03
-1.01205678e+00	3.18877246e-03	-2.44280849e-03	3.13886745e-03
-1.00463767e+00	3.01970599e-03	-1.17862167e-03	3.12007337e-03
-9.97204414e-01	3.00586615e-03	-4.43268379e-04	3.10124344e-03
-9.89827037e-01	3.31848049e-03	-7.41041318e-05	3.08255507e-03
-9.82577184e-01	3.55523586e-03	-6.03036635e-05	3.06418974e-03
-9.75507343e-01	3.85840348e-03	6.49925263e-05	3.04628042e-03
-9.68651889e-01	4.43143983e-03	-3.33578986e-04	3.02891418e-03
-9.62087041e-01	5.23647634e-03	-9.69037737e-04	3.01228411e-03
-9.55870751e-01	6.22793885e-03	-1.34153067e-03	2.99653700e-03
-9.50049009e-01	7.35732522e-03	-1.48933027e-03	2.98178937e-03
-9.44658600e-01	8.57577636e-03	-1.45399407e-03	2.96813438e-03
-9.39754223e-01	9.82711484e-03	-1.27869825e-03	2.95571062e-03
-9.35380051e-01	1.10576447e-02	-1.00792983e-03	2.94462996e-03
-9.31573966e-01	1.22157429e-02	-6.84833052e-04	2.93498839e-03
-9.28369317e-01	1.32535891e-02	-3.50157814e-04	2.92687037e-03
-9.25803399e-01	1.32677925e-02	-6.05829297e-04	2.92037039e-03
-9.23908071e-01	1.31696652e-02	-8.51075738e-04	2.91556914e-03
-9.22711175e-01	1.31179242e-02	-9.95516944e-04	2.91253717e-03
-9.22236732e-01	1.30995896e-02	-1.05055306e-03	2.91133531e-03
-9.22507806e-01	1.31099570e-02	-1.01918997e-03	2.91202199e-03
-9.23542715e-01	1.31529121e-02	-8.95872859e-04	2.91464362e-03
-9.25355466e-01	1.32428423e-02	-6.65514095e-04	2.91923568e-03
-9.27958864e-01	1.33908572e-02	-3.03205604e-04	2.92583061e-03
-9.31361196e-01	1.22830459e-02	-6.64483682e-04	2.93444940e-03
-9.35566401e-01	1.10029867e-02	-1.02165433e-03	2.94510203e-03
-9.40576547e-01	9.60778044e-03	-1.31757958e-03	2.95779373e-03
-9.46389029e-01	8.16642235e-03	-1.48334613e-03	2.97251791e-03
-9.52995800e-01	6.76149408e-03	-1.43877884e-03	2.98925418e-03
-9.60387664e-01	5.48540860e-03	-1.09297723e-03	3.00797925e-03
-9.68550149e-01	4.44215839e-03	-3.45212170e-04	3.02865646e-03
-9.77462165e-01	3.74521046e-03	9.95687909e-07	3.05123237e-03
-9.87102002e-01	3.51562955e-03	1.40801884e-05	3.07565201e-03
-9.97440928e-01	3.00100392e-03	-4.49725033e-04	3.10184258e-03
-1.00843949e+00	3.15548896e-03	-1.86795325e-03	3.12970413e-03
-1.02006650e+00	3.08198890e-03	-3.43234429e-03	3.15915768e-03
-1.03228153e+00	3.67612159e-03	-4.18454642e-03	3.19010078e-03
-1.04503996e+00	5.28345235e-03	-3.98343078e-03	3.22242045e-03
-1.05829308e+00	8.03420733e-03	-2.50931044e-03	3.25599326e-03
-1.07198572e+00	1.20478323e-02	1.85256292e-04	3.29067944e-03
-1.08605022e+00	1.74256724e-02	2.43322669e-03	3.32630762e-03
-1.10042818e+00	2.42565077e-02	4.82491667e-03	3.36272989e-03
-1.11505142e+00	3.25620669e-02	8.65762407e-03	3.39977348e-03
-1.12984727e+00	3.80353187e-02	1.03614186e-02	3.43725433e-03
-1.14473721e+00	4.07163860e-02	1.27717318e-02	3.47497353e-03
-1.15963025e+00	3.35094979e-02	1.46471610e-02	3.51270058e-03
-1.17444350e+00	2.78723202e-02	9.77235655e-03	3.55022550e-03
-1.18909127e+00	2.38181295e-02	4.74383850e-03	3.58733122e-03
-1.20348348e+00	2.13260994e-02	1.29196504e-03	3.62378956e-03
-1.21753105e+00	2.03352336e-02	-6.35408934e-04	3.65937487e-03
-1.23114120e+00	2.07505719e-02	-9.18041020e-04	3.69385209e-03
-1.24422347e+00	2.24392763e-02	1.20436238e-04	3.72699212e-03
-1.25668563e+00	2.52357293e-02	2.29801424e-03	3.75856126e-03
-1.26843792e+00	2.19112351e-02	4.76834324e-03	3.78833216e-03
-1.27939135e+00	1.76588747e-02	7.80801503e-03	3.81607939e-03
-1.28946548e+00	1.45616321e-02	9.53129808e-03	3.84159916e-03
-1.29857539e+00	1.24360733e-02	9.60944218e-03	3.86467640e-03
-1.30663880e+00	1.10942866e-02	1.01012733e-02	3.88510262e-03
-1.31359524e+00	1.03459210e-02	1.09352917e-02	3.90272467e-03
-1.31937104e+00	1.00148766e-02	1.02042406e-02	3.91735593e-03
-1.32390479e+00	9.93978853e-03	8.73774166e-03	3.92884083e-03
